stg,sys,system,series,stage,short,bottom,mid,top,dur,systemCol,seriesCol,col,t2d,t2u,t3,tPart,tGFd,tGFu,tSing,tOri,tExt,tThrough,divSIB,divCSIB,divRT,divBC,extProp,oriProp,extPC,oriPC,ext3t,ori3t,extC3t,oriC3t,extGF,oriGF,E2f3,O2f3,ext2f3,ori2f3,samp3t,sampRange,diet,mass_extinction,food_mass_extinction
92,Ng,Neogene,Miocene,Upper Miocene,Umi,11.63,8.48,5.33,6.3,#fede1a,#ffed02,#fef488,1687,1800,1277,349,296,193,361,311,543,2714,2933,2939.94248503739,3929,3257,0.230083990837363,0.171035886994146,0.182382964881419,0.108487530070127,0.278438226513429,0.343273087851717,0.125058854090395,0.131502526709777,0.112700199152291,0.111636307112273,0.0613948919449902,0.0777105630525826,0.0633604334301403,0.0808961817525772,0.785362853628536,0.633014001473839,Both,FALSE,FALSE
93,Ng,Neogene,Pliocene,Pliocene,Pli,5.33,3.96,2.59,2.74,#fede1a,#fff7b2,#fff7b2,1800,1822,1297,215,257,27,342,234,861,2164,3065,2812.8036776786,3601,3025,0.334073868369897,0.159955567897806,0.33495273049857,0.102676695621087,0.327732759567812,0.33988089350346,0.231965854475804,0.0982714594282431,0.269486340541904,0.141063722067021,0.154838709677419,0.120765832106038,0.168227793718095,0.128704014166094,0.857804232804233,0.752310536044362,Both,FALSE,FALSE
94,,Quarternary,Pleistocene,Pleistocene,Ple,2.59,1.30085,0.0117,2.5783,#fff69b,#fff2c5,#fff2c5,1822,497,398,40,51,NA,379,36,1845,553,2721,2357.31004865764,2813,2398,0.790615001777462,0.147529328119445,1.46703233406512,0.0630681821292519,1.52123807253547,0.222138020812191,NA,0.0687586483891566,NA,0.0936356050339927,NA,0.0651769087523277,NA,0.0673979748171354,0.908675799086758,0.833634719710669,Both,FALSE,FALSE
95,,Quarternary,Holocene,Holocene,Hol,0.0117,0.00585,0,0.0117,#fff69b,#fff5eb,#fff5eb,497,NA,NA,NA,NA,NA,77,NA,589,NA,666,NA,666,589,1,0.115615615615616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both,FALSE,FALSE
1,E,Ediacaran,Upper Ediacaran,Avalon Assemblage,Ava,580,570,560,20,#fddd88,#fddd88,#fcd589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Carnivore,FALSE,FALSE
2,E,Ediacaran,Upper Ediacaran,White Sea Assemblage,Whs,560,555,550,10,#fddd88,#fddd88,#fdd587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Carnivore,FALSE,FALSE
3,E,Ediacaran,Upper Ediacaran,Nama Assemblage,Nam,550,544.4,538.8,11.2,#fddd88,#fddd88,#fed583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Carnivore,FALSE,FALSE
4,Cm,Cambrian,Terreneuvian,Fortunian,For,538.8,533.9,529,9.8,#94ac72,#9db989,#a9be93,NA,6,NA,NA,NA,NA,0,7,NA,NA,7,NA,7,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Carnivore,FALSE,FALSE
5,Cm,Cambrian,Terreneuvian,Stage 2,St2,529,525,521,8,#94ac72,#9db989,#b6c29e,6,7,4,1,NA,0,0,3,2,5,9,8.84310618066561,10,7,0.2,0.3,0.336472236621213,0.470003629245736,0.405465108108164,0.559615787935423,0.405465108108164,NA,0.336472236621213,NA,0.142857142857143,NA,0.154150679827258,NA,0.8,0.8,Carnivore,FALSE,FALSE
6,Cm,Cambrian,Series 2,Stage 3,St3,521,517.75,514.5,6.5,#94ac72,#a9c595,#b5ca9f,7,23,3,0,0,0,44,27,5,3,79,62.0982567353407,79,8,0.620253164556962,0.89873417721519,0.980829253011726,2.30258509299405,0.847297860387204,2.03688192726104,0.441832752279039,1.81373837594683,0.847297860387204,2.03688192726104,0.571428571428571,0.869565217391304,0.847297860387203,2.03688192726104,1,1,Carnivore,FALSE,FALSE
7,Cm,Cambrian,Series 2,Stage 4,St4,514.5,511.75,509,5.5,#94ac72,#a9c595,#c0ceaa,23,67,8,4,0,2,60,63,13,17,146,172.145800316957,153,30,0.477124183006536,0.803921568627451,0.567984037605939,1.54881329061767,1.05605267424931,2.12525107771113,0.950692158591487,2.12525107771113,0.65677953638907,1.77777322725332,0.37037037037037,0.774647887323944,0.462623521948113,1.49009115480153,0.666666666666667,0.588235294117647,Carnivore,FALSE,FALSE
8,Cm,Cambrian,Maolingian,Wulian,Wul,509,506.75,504.5,4.5,#94ac72,#b6d2a2,#c1d6af,67,66,18,2,1,3,134,64,53,27,269,234.942771614721,278,80,0.672661870503597,0.712230215827338,1.08618976866955,1.21502264051252,1.3143208614948,1.29928298413026,0.879002790236956,0.893817876022097,1.09861228866811,1.17498526745268,0.666666666666667,0.691176470588235,1.09861228866811,1.17498526745268,0.9,0.666666666666667,Carnivore,FALSE,FALSE
9,Cm,Cambrian,Maolingian,Drumian,Dru,504.5,502.5,500.5,4,#94ac72,#b6d2a2,#cddbb8,66,71,22,12,3,4,48,50,40,51,167,202.873361187149,189,91,0.465608465608466,0.518518518518518,0.579033873792524,0.683294884116934,1.09861228866811,1.171637423683,0.862223510603879,1.06627690802517,0.719122666963206,0.807922695152374,0.371794871794872,0.44578313253012,0.464888528578965,0.590199211307503,0.647058823529412,0.568627450980392,Carnivore,FALSE,FALSE
10,Cm,Cambrian,Maolingian,Guzhangian,Guz,500.5,498.75,497,3.5,#94ac72,#b6d2a2,#d6e1c1,71,66,15,4,1,4,97,74,64,37,258,256.882408874802,272,101,0.591911764705882,0.628676470588235,1.00420260419704,1.09861228866811,1.55462967593911,1.48160454092422,1.10264455219605,1.04628646966637,1.18199389760716,1.25276296849537,0.693333333333333,0.714285714285714,1.18199389760716,1.25276296849537,0.789473684210526,0.621621621621622,Carnivore,FALSE,FALSE
11,Cm,Cambrian,Furongian,Paibian,Pai,497,495.6,494.2,2.8,#94ac72,#c2ddb0,#d8e8c4,66,80,28,16,4,15,35,61,36,75,167,206.282997509622,207,111,0.342995169082126,0.463768115942029,0.392042087776024,0.595166772199741,0.857450231851222,1.04982212449868,0.362753990015115,0.813433346434447,0.329181803358534,0.693147180559945,0.280487804878049,0.375,0.329181803358534,0.470003629245736,0.636363636363636,0.466666666666667,Carnivore,FALSE,FALSE
12,Cm,Cambrian,Furongian,Jiangshanian,Jia,494.2,492.6,491,3.2,#94ac72,#c2ddb0,#e4efcf,80,86,25,16,23,1,78,55,62,74,234,301.656038034865,269,136,0.520446096654275,0.494423791821561,0.608589792531882,0.555747311157502,1.16315080980568,1.23547147138531,0.984902578399362,0.78348634764225,0.826678573184468,0.466089729924599,0.447916666666667,0.362745098039216,0.594056277915715,0.450585543388634,0.609756097560976,0.527027027027027,Carnivore,FALSE,FALSE
13,Cm,Cambrian,Furongian,Stages 10,St10,491,488.925,486.85,4.15,#94ac72,#c2ddb0,#edf2db,86,105,41,8,5,0,54,56,64,65,226,212.311236519655,239,129,0.493723849372385,0.460251046025105,0.685425134466035,0.621403275701104,0.7407752295492,0.940388283453216,0.657393620610149,0.445692041617109,0.651474484159377,0.738403772148066,0.414893617021277,0.460176991150442,0.535961597037533,0.616513954539029,0.836734693877551,0.8,Carnivore,FALSE,FALSE
14,O,Ordovician,Lower Ordovician,Tremadocian,Tre,486.85,481.965,477.08,9.77,#009881,#00a180,#0dac98,105,115,23,2,2,3,83,111,83,38,310,264.865982222835,315,121,0.526984126984127,0.615873015873016,1.15820438587036,1.36636014621907,1.51846613422837,1.6094379124341,1.36893440025741,1.43118968102778,1.3406243242867,1.46633706879343,0.738317757009346,0.752136752136752,1.3406243242867,1.39487810481128,0.92,0.868421052631579,Carnivore,FALSE,FALSE
15,O,Ordovician,Lower Ordovician,Floian,Flo,477.08,474.17,471.26,5.82,#009881,#00a180,#0eb1a0,115,105,62,10,2,22,42,70,43,106,230,209.952456418384,261,149,0.325670498084291,0.42911877394636,0.340507211833392,0.507044900926085,0.617797743318159,0.526825965112432,0.28465329678962,0.443444356173381,0.285018955032297,0.44086703515908,0.248,0.295652173913043,0.285018955032297,0.350482973690811,0.861111111111111,0.707547169811321,Carnivore,FALSE,FALSE
16,O,Ordovician,Middle Ordovician,Dapingian,Dap,471.26,470.34,469.42,1.84,#009881,#34b597,#67c0ae,105,147,86,34,20,6,15,60,17,159,190,208.395680536616,251,176,0.127490039840637,0.298804780876494,0.10157979281792,0.320167527596269,0.199613053904016,0.536085290525229,0.113670624103291,0.386553556554265,0.0981920261792138,0.256854608656521,0,0.160220994475138,0,0.174616510419549,0.716666666666667,0.616352201257862,Carnivore,FALSE,FALSE
17,O,Ordovician,Middle Ordovician,Darriwilian,Dar,469.42,463.8,458.18,11.24,#009881,#34b597,#79c5b8,147,222,78,7,14,14,73,146,91,128,415,355.487829655817,438,219,0.374429223744292,0.5,0.537041465896884,0.761097842468453,0.633723760089145,1.04596855518269,0.504693500345413,0.71282410865415,0.441832752279039,0.83860215341965,0.357142857142857,0.563318777292576,0.441832752279039,0.828551817566148,0.917647058823529,0.8203125,Carnivore,FALSE,FALSE
18,O,Ordovician,Upper Ordovician,Sandbian,Sbd,458.18,455.465,452.75,5.43,#009881,#8ccbae,#9bceaf,222,216,167,23,8,3,29,49,53,221,312,279.025593820283,352,274,0.232954545454545,0.221590909090909,0.214965404870317,0.200259257480622,0.284683569455524,0.25728459526741,0.24329835329267,0.171342165466685,0.238568021639841,0.188196521236975,0.146938775510204,0.133891213389121,0.158923958579916,0.143744758666142,0.878947368421053,0.819004524886878,Carnivore,FALSE,FALSE
19,O,Ordovician,Upper Ordovician,Katian,Kat,452.75,448.98,445.21,7.54,#009881,#8ccbae,#a6d5c3,216,100,71,3,7,10,53,41,140,130,341,279.370192629629,364,270,0.53021978021978,0.258241758241758,0.730887508542792,0.274129106047077,1.11259853064285,0.342490308946776,0.814105542086853,0.213460049203045,0.958254930973187,0.240279833557197,0.616438356164384,0.213592233009709,0.958254930973187,0.240279833557197,0.959459459459459,0.823076923076923,Carnivore,TRUE,TRUE
20,O,Ordovician,Upper Ordovician,Hirnantian,Hir,445.21,444.14,443.07,2.14,#009881,#8ccbae,#b6d9c3,100,51,46,16,3,20,4,10,38,133,117,123.957279680287,185,171,0.227027027027027,0.0756756756756757,0.251314428280906,0.0724955020381535,0.776528789498996,0.103184236235231,0.440056552877783,0.0617990200723764,0.346870943842111,0.0303053494953288,0.293103448275862,0,0.346870943842112,0,0.741935483870968,0.488721804511278,Carnivore,FALSE,FALSE
21,S,Silurian,Llandovery,Rhuddanian,Rhu,443.07,441.78,440.49,2.58,#bfe0cd,#8ccbae,#b3dccc,51,53,30,12,22,8,4,14,14,129,90,99.0427892234548,161,143,0.111801242236025,0.111801242236025,0.103032225898235,0.103032225898235,0.53062825106217,0.569094531889966,0.366998827280368,0.27060154333397,0.231111720963387,0.0155041865359653,0.158730158730159,0.0153846153846154,0.172842812839411,0.0155041865359653,0.714285714285714,0.449612403100775,Carnivore,FALSE,FALSE
22,S,Silurian,Llandovery,Aeronian,Aer,440.49,439.54,438.59,1.9,#bfe0cd,#8ccbae,#c1e1d6,53,76,45,8,9,9,6,22,10,133,107,99.0602570875154,171,143,0.0935672514619883,0.16374269005848,0.0724955020381535,0.153075988697493,0.163629423781802,0.524070850516011,-0.0330808704642521,0.187598613894798,-0.0162605208717803,0.303682413798222,0,0.261904761904762,0,0.303682413798222,0.849056603773585,0.518796992481203,Carnivore,FALSE,FALSE
23,S,Silurian,Llandovery,Telychian,Tel,438.59,435.76,432.93,5.66,#bfe0cd,#8ccbae,#cae8e0,76,61,46,10,9,5,35,15,24,131,144,137.798663267415,205,155,0.28780487804878,0.24390243902439,0.168227793718095,0.108409298507185,0.502091943797236,0.282232467684216,0.259145765186847,0.118603043902414,0.343473432080196,0.0882926071456782,0.290697674418605,0.0704225352112676,0.343473432080197,0.0730251350148898,0.821428571428571,0.534351145038168,Carnivore,FALSE,FALSE
24,S,Silurian,Wenlock,Sheinwoodian,She,432.93,431.775,430.62,2.31,#bfe0cd,#c1e1d6,#cce7d8,61,63,40,11,10,11,2,16,30,116,107,107.237400950872,164,146,0.195121951219512,0.109756097560976,0.230016430601972,0.129211731480006,0.421994410059375,0.454255272277596,0.30136642227076,0.257544978031542,0.149531733970964,0.193191229030859,0.111111111111111,0.0945945945945946,0.117783035656383,0.0993724738132038,0.784313725490196,0.508620689655172,Carnivore,FALSE,FALSE
25,S,Silurian,Wenlock,Homerian,Hom,430.62,428.68,426.74,3.88,#bfe0cd,#c1e1d6,#d6ebe2,63,46,39,5,9,8,11,5,29,103,98,86.9093421106099,148,132,0.27027027027027,0.108108108108108,0.248072934356735,0.0474022388945839,0.479573080261886,0.165079750359449,0.256429528947677,-0.0778664282509409,0.268263986594679,-0.0384662808277961,0.235294117647059,0,0.268263986594679,0,0.886363636363636,0.514563106796116,Carnivore,FALSE,FALSE
26,S,Silurian,Ludlow,Gorstian,Gor,426.74,425.875,425.01,1.73,#bfe0cd,#cce7e2,#d6ecea,46,49,32,8,9,4,0,7,10,98,68,66.8145800316957,115,108,0.0869565217391304,0.0608695652173913,0.0971637484536477,0.0689928714869514,0.362905493689368,0.4260843953109,0.229374101064846,0.305456407522285,0.204794412646013,0.151230969723923,0.148148148148148,0.140350877192982,0.160342650075179,0.151230969723923,0.8,0.520408163265306,Carnivore,FALSE,FALSE
27,S,Silurian,Ludlow,Ludfordian,Lud,425.01,423.87,422.73,2.28,#bfe0cd,#cce7e2,#e2f1ec,49,48,28,4,6,7,8,16,25,80,98,88.0380348652932,129,105,0.255813953488372,0.186046511627907,0.271933715483642,0.182321556793955,0.559615787935423,0.538996500732687,0.271933715483642,0.315852949418477,0.306730267422475,0.313657558855042,0.264150943396226,0.269230769230769,0.306730267422475,0.313657558855041,0.875,0.6125,Carnivore,FALSE,FALSE
28,S,Silurian,Pridoli,Pridoli,Pri,422.73,420.865,419,3.73,#bfe0cd,#ebf5ec,#ebf5ec,48,43,36,12,6,1,9,3,13,83,68,71.2688853671421,108,96,0.203703703703704,0.111111111111111,0.145507583671238,0.0355066884569098,0.287682072451781,0.177681177237452,0.251314428280906,0.0441497846129298,0.202524264111474,0.0183491386681966,0.0833333333333333,0,0.0870113769896299,0,0.75,0.518072289156627,Carnivore,FALSE,FALSE
29,D,Devonian,Lower Devonian,Lochkovian,Loc,419,415.7,412.4,6.6,#d49f51,#e9ba6a,#eac378,43,58,27,1,6,9,32,30,14,72,124,101.080706697188,148,86,0.310810810810811,0.418918918918919,0.177681177237452,0.348306694268216,0.465363249689233,0.76460614454209,0.113965362851345,0.47692407209031,0.173271721274037,0.551176919289558,0.159090909090909,0.423728813559322,0.173271721274037,0.551176919289558,0.964285714285714,0.666666666666667,Carnivore,FALSE,FALSE
30,D,Devonian,Lower Devonian,Pragian,Pra,412.4,411.455,410.51,1.89,#d49f51,#e9ba6a,#ebcd87,58,67,38,16,2,3,20,31,16,86,113,126.223705062974,153,102,0.235294117647059,0.333333333333333,0.170625517030763,0.307826638544248,0.422856850820034,0.56710645966458,0.286281315814283,0.530738815493705,0.26101382536962,0.393488917061449,0.135135135135135,0.240963855421687,0.145182009844498,0.275705881405065,0.703703703703704,0.534883720930233,Carnivore,FALSE,FALSE
31,D,Devonian,Lower Devonian,Emsian,Ems,410.51,402.405,394.3,16.21,#d49f51,#e9ba6a,#edd595,67,88,41,6,9,5,73,45,33,84,207,186.524834757064,235,117,0.451063829787234,0.502127659574468,0.331357135954442,0.428995605518358,0.491120552686658,0.763764747773899,0.377791867379655,0.41236686093601,0.339215722566964,0.517943091534855,0.287671232876712,0.372340425531915,0.339215722566964,0.465757338364285,0.872340425531915,0.666666666666667,Carnivore,FALSE,FALSE
32,D,Devonian,Middle Devonian,Eifelian,Eif,394.3,389.8,385.3,9,#d49f51,#f4ce85,#f5da93,88,68,50,6,7,4,14,16,38,91,128,112.688684627575,159,129,0.327044025157233,0.188679245283019,0.348952897844822,0.161969327945056,0.56531380905006,0.307484699747961,0.422212965409387,0.17090916474221,0.448950220047903,0.160930366812637,0.319148936170213,0.135135135135135,0.384411698910332,0.145182009844498,0.892857142857143,0.659340659340659,Carnivore,FALSE,FALSE
33,D,Devonian,Middle Devonian,Givetian,Giv,385.3,382.1,378.9,6.4,#d49f51,#f4ce85,#f5e2a0,68,43,26,4,2,6,20,24,46,61,125,113.37315616238,151,107,0.437086092715232,0.291390728476821,0.561954970288595,0.331777392317005,0.961411167154625,0.50310357767208,0.50465276465891,0.389774892365077,0.693147180559945,0.384411698910332,0.5,0.319148936170213,0.693147180559945,0.384411698910332,0.866666666666667,0.573770491803279,Carnivore,FALSE,FALSE
34,D,Devonian,Upper Devonian,Frasnian,Fra,378.9,375,371.1,7.8,#d49f51,#f5e4b6,#f4edc3,43,33,19,11,4,3,19,11,27,58,83,103.01442989407,115,85,0.4,0.260869565217391,0.382208245943897,0.17366349405084,0.816761136527122,0.55206858230004,0.529079064075341,0.408967738659367,0.492476485097794,0.2578291093021,0.296296296296296,0.113636363636364,0.351397886837889,0.120627987788615,0.633333333333333,0.448275862068966,Carnivore,FALSE,FALSE
35,D,Devonian,Upper Devonian,Famennian,Fam,371.1,365.2,359.3,11.8,#d49f51,#f5e4b6,#f4f0d5,33,28,12,4,6,0,35,15,26,43,98,102.711040676175,119,69,0.512605042016807,0.420168067226891,0.472906388903697,0.299242894852857,1.01160091167848,0.847297860387204,0.70144598337464,0.390539457891489,0.838329190404443,0.374693449441411,0.486486486486487,0.28125,0.666478933477784,0.330241686870577,0.75,0.511627906976744,Carnivore,TRUE,TRUE
36,C,Carboniferous,Mississippian,Tournaisian,Tou,359.3,353.015,346.73,12.57,#6eafb5,#769e83,#9db989,28,25,11,4,1,2,16,17,13,45,68,72.8886327618499,91,58,0.318681318681319,0.362637362637363,0.2537805207761,0.320471895274772,0.934309237376833,0.82098055206983,0.860201265223111,0.533298479618049,0.63252255874351,0.594707107746693,0.4375,0.310344827586207,0.575364144903562,0.371563556432483,0.733333333333333,0.488888888888889,Carnivore,FALSE,FALSE
37,C,Carboniferous,Mississippian,Visean,Vis,346.73,338.535,330.34,16.39,#6eafb5,#769e83,#b7c089,25,24,13,1,3,5,21,20,6,56,71,60.1028891868828,103,62,0.262135922330097,0.398058252427184,0.101782694309942,0.305381649551182,0.653926467406664,0.613104472886409,0.0943106794712413,0.302949544582569,0.313657558855042,0.385662480811985,0.269230769230769,0.32,0.313657558855041,0.385662480811985,0.928571428571429,0.428571428571429,Carnivore,FALSE,FALSE
38,C,Carboniferous,Mississippian,Serpukhovian,Ser,330.34,326.87,323.4,6.94,#6eafb5,#769e83,#cdc888,24,14,12,9,1,7,31,5,7,69,63,86.662440570523,112,76,0.339285714285714,0.321428571428571,0.0966268356890716,0.0699585886069103,0.693147180559945,0.154150679827258,0.2578291093021,0.0800427076735365,0.164303051291276,0.0444517625708338,0.0909090909090909,0,0.0953101798043249,0,0.571428571428571,0.289855072463768,Carnivore,FALSE,FALSE
39,C,Carboniferous,Pennsylvanian,Bashkirian,Bas,323.4,319.275,315.15,8.25,#6eafb5,#a6c9cd,#a6c9cd,14,31,11,6,7,3,11,13,4,70,54,65.5997694856649,98,74,0.153061224489796,0.244897959183673,0.0555698511548108,0.170345365747239,0.241162056816888,1.03609193168678,0.107630664192365,0.476476143751353,0,0.432864082296279,0,0.351351351351351,0,0.432864082296279,0.647058823529412,0.371428571428571,Carnivore,FALSE,FALSE
40,C,Carboniferous,Pennsylvanian,Moscovian,Mos,315.15,311.085,307.02,8.13,#6eafb5,#a6c9cd,#bed3ce,31,43,21,3,7,1,13,24,11,72,86,77.2578673307675,120,83,0.2,0.308333333333333,0.142174488780543,0.287682072451781,0.389464766761723,0.716677677970139,0.195308752320766,0.281359606712294,0.307484699747961,0.394654192003949,0.235294117647059,0.326086956521739,0.268263986594679,0.394654192003949,0.875,0.527777777777778,Carnivore,FALSE,FALSE
41,C,Carboniferous,Pennsylvanian,Kasimovian,Kas,307.02,305.35,303.68,3.34,#6eafb5,#a6c9cd,#cad8d9,43,21,14,3,2,9,11,6,17,79,69,65.8600860312429,113,96,0.247787610619469,0.150442477876106,0.194900339000815,0.0732034040232949,1.1221427860783,0.405465108108164,0.652139156832568,0.271933715483642,0.570544858467613,0.233614851181505,0.434782608695652,0.125,0.570544858467613,0.133531392624523,0.823529411764706,0.443037974683544,Carnivore,FALSE,FALSE
42,C,Carboniferous,Pennsylvanian,Gzhelian,Gzh,303.68,301.285,298.89,4.79,#6eafb5,#a6c9cd,#d6dcda,21,12,10,6,4,7,8,3,7,78,37,46.5343898573692,96,85,0.15625,0.114583333333333,0.0859424298007248,0.0377403279828471,0.741937344729377,0.182321556793955,0.336472236621213,-0.0118344576470029,0.160342650075179,-0.105360515657826,0.148148148148148,0,0.160342650075179,0,0.625,0.243589743589744,Carnivore,FALSE,FALSE
43,P,Permian,Cisuralian,Asselian,Ass,298.89,296.205,293.52,5.37,#e35b41,#e5755f,#e07f6c,12,11,8,4,6,3,3,4,3,78,30,35.3724247226624,88,81,0.0681818181818182,0.0795454545454545,0.0377403279828471,0.0500104205746614,0.405465108108164,0.318453731118535,-5.55111512312578e-17,-0.151549898127201,0.0645385211375712,-0.182321556793955,0.0625,0,0.0645385211375712,0,0.666666666666667,0.256410256410256,Carnivore,FALSE,FALSE
44,P,Permian,Cisuralian,Sakmarian,Sak,293.52,292.015,290.51,3.01,#e35b41,#e5755f,#e18a76,11,16,8,4,6,3,4,5,2,80,32,37.7305863708399,91,82,0.0659340659340659,0.0989010989010989,0.0246926125903715,0.0606246218164349,0.318453731118535,0.693147180559945,0.175352887477861,0.287682072451781,0,0.105360515657826,0,0.05,0,0.0512932943875505,0.666666666666667,0.2625,Carnivore,FALSE,FALSE
45,P,Permian,Cisuralian,Artinskian,Art,290.51,286.905,283.3,7.21,#e35b41,#e5755f,#e39684,16,18,13,2,5,5,4,1,3,82,32,29.0235279775692,90,85,0.0777777777777778,0.0555555555555556,0.0359320092260633,0.0121213605323448,0.207639364778245,0.325422400434628,-0.117783035656383,-0.0800427076735365,-0.105360515657826,0,0,0,0,0,0.866666666666667,0.292682926829268,Carnivore,FALSE,FALSE
46,P,Permian,Cisuralian,Kungurian,Kun,283.3,278.835,274.37,8.93,#e35b41,#e5755f,#e49f90,18,23,13,5,4,0,9,6,6,77,42,45.7120565646715,98,83,0.153061224489796,0.153061224489796,0.0750351859429141,0.0750351859429141,0.325422400434628,0.570544858467613,0.17127172060737,0.42744401482694,0.245122458032985,0.241162056816888,0.0434782608695652,0.214285714285714,0.0444517625708338,0.241162056816888,0.722222222222222,0.272727272727273,Carnivore,FALSE,FALSE
47,P,Permian,Guadalupian,Roadian,Roa,274.37,271.79,269.21,5.16,#e35b41,#f18f76,#f49984,23,19,12,2,1,1,6,3,12,71,48,44.0190174326466,92,83,0.195652173913043,0.0978260869565217,0.156160730755283,0.0413852161628544,0.650587566141149,0.45953232937844,0.468266009347195,0.134109928943812,0.510825623765991,0.336472236621213,0.36,0.19047619047619,0.44628710262842,0.211309093667207,0.857142857142857,0.380281690140845,Carnivore,FALSE,FALSE
48,P,Permian,Guadalupian,Wordian,Wor,269.21,266.775,264.34,4.87,#e35b41,#f18f76,#f4a692,19,13,10,2,1,14,9,7,6,68,42,39.6171156893819,90,74,0.166666666666667,0.177777777777778,0.084557388028063,0.0979804083602038,0.641853886172395,0.262364264467491,-0.111917916203986,0.108213584640233,-0.213574100298059,0.143100843640673,0,0.0666666666666667,0,0.0689928714869514,0.833333333333333,0.294117647058824,Carnivore,FALSE,FALSE
49,P,Permian,Guadalupian,Capitanian,Cap,264.34,261.945,259.55,4.79,#e35b41,#f18f76,#f6af9b,13,12,8,9,11,2,2,2,6,69,21,35.0776545166403,79,75,0.10126582278481,0.0506329113924051,0.083381608939051,0.028573372444056,0.485507815781701,0.405465108108164,0.367724780125317,0.22314355131421,0.146603474191875,-0.287682072451781,0,-0.0952380952380952,0,-0.0909717782057268,0.470588235294118,0.159420289855072,Carnivore,FALSE,FALSE
50,P,Permian,Lopingian,Wuchiapingian,Wuc,259.55,256.895,254.24,5.31,#e35b41,#f8baab,#fac4b8,12,20,8,1,4,0,10,14,17,54,67,59.2488114104596,95,71,0.284210526315789,0.252631578947368,0.273695830477041,0.230523658611832,0.405465108108164,0.916290731874155,-0.125163142954006,0.162518929497775,0.367724780125317,0.479573080261886,0.230769230769231,0.380952380952381,0.262364264467491,0.479573080261886,0.888888888888889,0.481481481481481,Carnivore,FALSE,FALSE
51,P,Permian,Lopingian,Changhsingian,Chg,254.24,253.07,251.9,2.34,#e35b41,#f8baab,#facfc6,20,14,10,7,0,9,7,3,10,58,34,45.4339144215531,78,68,0.217948717948718,0.128205128205128,0.159064694629687,0.050430853626892,0.693147180559945,0.336472236621213,0.587786664902119,0.218689200964829,0.0377403279828471,0.211309093667207,0.037037037037037,0,0.0377403279828469,0,0.588235294117647,0.241379310344828,Carnivore,TRUE,FALSE
52,Tr,Triassic,Lower Triassic,Induan,Ind,251.9,250.89,249.88,2.02,#984b99,#a9599e,#b266a6,14,28,9,1,14,1,10,14,6,55,48,41.9228737453777,85,61,0.188235294117647,0.282352941176471,0.10354067894084,0.226773319364788,0.441832752279039,1.13497993283898,0.384674338439091,0.604351681776814,0.310154928303839,0.189241999638528,0.266666666666667,0.172413793103448,0.310154928303839,0.189241999638528,0.9,0.327272727272727,Carnivore,FALSE,FALSE
53,Tr,Triassic,Lower Triassic,Olenekian,Ole,249.88,248.29,246.7,3.18,#984b99,#a9599e,#bb71ac,28,38,17,1,1,2,27,19,13,56,91,75.7386035238184,115,69,0.347826086956522,0.4,0.20875481386211,0.292136422801161,0.498991166118988,0.80437281567017,0.309749166480459,0.699012300012343,0.371563556432483,0.719122666963206,0.310344827586207,0.512820512820513,0.371563556432483,0.719122666963206,0.944444444444444,0.571428571428571,Carnivore,FALSE,FALSE
54,Tr,Triassic,Middle Triassic,Anisian,Ani,246.7,244.08,241.46,5.24,#984b99,#bd86bd,#c793c3,38,43,24,5,2,14,32,27,7,68,104,98.7807712625462,134,75,0.291044776119403,0.440298507462687,0.0979804083602038,0.334369186424434,0.45953232937844,0.583146285345617,0.118605742407847,0.525987871505668,0,0.437213806422745,0,0.291666666666667,0,0.34484048629173,0.827586206896552,0.558823529411765,Carnivore,FALSE,FALSE
55,Tr,Triassic,Middle Triassic,Ladinian,Lad,241.46,239.23,237,4.46,#984b99,#bd86bd,#d0a0c8,43,62,32,13,9,6,16,33,12,83,102,112.749603803487,144,95,0.194444444444444,0.340277777777778,0.135036283803943,0.334749583309767,0.295464212893836,0.661398482245365,0.141313533066578,0.472156482606837,0.0935260580108235,0.328504066972036,0.0178571428571429,0.28,0.0180185055026784,0.328504066972036,0.711111111111111,0.493975903614458,Carnivore,FALSE,FALSE
56,Tr,Triassic,Upper Triassic,Carnian,Car,237,232.15,227.3,9.7,#984b99,#c9a6d0,#d1b3d5,62,44,30,5,9,7,24,15,35,81,121,110.964606444797,155,116,0.380645161290323,0.251612903225806,0.359141036433926,0.169899036795397,0.725937003382936,0.382992252256106,0.351243553941526,0.0420656652855125,0.467023001107598,0.107630664192365,0.328358208955224,0.102040816326531,0.398030129620646,0.107630664192365,0.857142857142857,0.580246913580247,Carnivore,FALSE,FALSE
